UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
436232,47778,61134,85.06,70,16760,45,2401,01/06/1997,Salaried,13/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
486923,48578,60453,86.02,70,16760,45,2412,14/11/1985,Self employed,03/09/2018,4,825,1,1,0,0,0,0,710,D-Very Low Risk,4,2,0,142422,157000,157000,0,0,0,0,0,0,19629,0,1,0,0yrs 8mon,1yrs 3mon,1,0
439479,49188,66115,80.16,70,16760,45,2407,01/06/1962,Salaried,14/08/2018,4,825,1,1,0,0,0,0,692,E-Low Risk,4,4,0,11200,132699,132699,0,0,0,0,0,0,0,0,1,0,1yrs 5mon,3yrs 0mon,0,0
653759,45345,60949,76.29,70,16689,45,2404,10/02/1975,Salaried,31/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
647604,55209,70854,83.98,70,16760,45,2401,16/04/1983,Self employed,31/10/2018,4,825,1,1,0,0,0,0,737,C-Very Low Risk,3,2,0,38092,70405,70405,0,0,0,0,0,0,5990,0,1,0,0yrs 10mon,1yrs 7mon,0,0
615732,49883,60931,88.62,70,16760,45,2412,27/05/1987,Salaried,24/10/2018,4,825,1,1,0,0,0,0,763,B-Very Low Risk,3,1,0,4030,17000,17000,0,0,0,0,0,0,5129,0,0,0,0yrs 6mon,0yrs 7mon,1,0
447046,45464,61134,80.97,70,16760,45,2429,19/07/1992,Salaried,18/08/2018,4,825,1,1,0,0,0,0,762,B-Very Low Risk,1,1,0,10605,54486,54486,0,0,0,0,0,0,0,0,0,0,1yrs 8mon,1yrs 8mon,0,0
549120,62147,76952,84.47,70,22611,51,2408,01/06/1989,Self employed,29/09/2018,4,825,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,3664,12829,12829,0,0,0,0,0,0,1833,0,0,0,0yrs 5mon,0yrs 5mon,0,1
493384,45845,64337,77.72,70,16760,45,2401,22/07/1993,Salaried,06/09/2018,4,825,1,1,0,0,0,0,763,B-Very Low Risk,3,1,0,0,13030,13030,0,0,0,0,0,0,2150,0,0,0,1yrs 4mon,2yrs 7mon,0,1
525287,59497,71382,89.66,70,16932,86,2412,14/12/1992,Self employed,21/09/2018,4,825,1,1,0,0,0,0,603,H-Medium Risk,15,10,0,65496,103264,103264,0,0,0,0,0,0,8020,0,13,1,0yrs 2mon,0yrs 7mon,6,0
519215,48788,62006,85.48,70,16760,45,2441,04/02/1979,Self employed,19/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
432278,49658,60453,89.33,70,16760,45,2403,01/01/1977,Self employed,11/08/2018,4,825,1,1,0,0,0,0,300,M-Very High Risk,6,2,4,33964,1600000,1600000,0,0,0,0,0,0,24079,0,0,1,7yrs 10mon,13yrs 6mon,0,1
538044,50243,60772,89.68,70,16760,45,2401,29/11/1984,Salaried,26/09/2018,4,825,1,1,0,0,0,0,652,F-Low Risk,5,2,0,16160,62697,62697,0,0,0,0,0,0,59391,0,1,0,3yrs 2mon,4yrs 11mon,2,0
535761,62282,81756,81.95,70,16760,45,2404,07/02/1989,Salaried,25/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619479,47748,61427,84.65,70,16760,45,2401,09/01/1985,Self employed,25/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
425654,27804,56262,55.1,70,16760,45,2401,27/12/1995,Salaried,07/08/2018,4,825,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,2391,7722,7722,0,0,0,0,0,0,1287,0,1,0,0yrs 4mon,0yrs 4mon,1,0
627465,54663,68248,86.45,70,16760,45,2441,02/06/1972,Salaried,26/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
465808,44483,61134,79.5,70,16760,45,2401,01/07/1990,Self employed,26/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
463754,45995,56262,88.87,70,16760,45,2441,01/06/1983,Self employed,25/08/2018,4,825,1,1,0,0,0,0,708,D-Very Low Risk,2,1,0,197878,233217,233217,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,1yrs 0mon,0,1
650550,52759,68248,83.52,70,16760,45,2400,31/10/1990,Salaried,31/10/2018,4,825,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,36916,40000,40000,0,0,0,0,0,0,0,0,1,0,0yrs 4mon,0yrs 4mon,1,0
508681,52749,71693,79.51,70,16760,45,2399,15/01/1974,Self employed,15/09/2018,4,825,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
635686,47978,60931,85.34,70,16760,45,2401,01/06/1979,Salaried,29/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
487193,31774,66115,53.69,70,16760,45,2440,01/06/1959,Self employed,03/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
460380,47718,62600,83.07,70,16760,45,2412,07/06/1999,,24/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
527676,47868,66862,77.77,70,16760,45,2441,18/04/1996,Salaried,22/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
503866,36644,67192,60.28,70,16760,45,2440,23/01/1982,Salaried,14/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
612003,49659,70566,76.52,70,16760,45,2410,10/04/1994,Salaried,24/10/2018,4,825,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2884,0,0,0,0yrs 7mon,0yrs 7mon,0,0
534136,45445,59581,82.24,70,16760,45,2408,31/01/1993,Self employed,25/09/2018,4,825,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2272,0,0,0,0yrs 7mon,0yrs 7mon,0,0
621694,31634,60291,58.05,70,16760,45,2438,20/03/1994,Salaried,25/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
616210,49883,63561,84.96,70,16760,45,2412,01/01/1989,Self employed,25/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618396,50903,65283,84.25,70,16760,45,2408,19/06/1999,,25/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
508975,45864,65742,75.29,70,16760,45,2408,12/12/1986,Self employed,15/09/2018,4,825,1,1,1,0,0,0,807,A-Very Low Risk,5,4,0,1287367,1583343,1583343,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,2yrs 5mon,0,0
465956,44975,61134,80.15,70,16760,45,2441,17/05/1985,Salaried,27/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
446824,49883,60453,89.33,70,16760,45,2401,15/03/1993,Salaried,18/08/2018,4,825,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,19000,28500,28500,0,0,0,0,0,0,1860,0,1,0,1yrs 1mon,2yrs 3mon,0,0
633106,51353,66607,83.77,70,16760,45,2408,29/09/1974,Salaried,28/10/2018,4,825,1,1,0,0,0,0,879,A-Very Low Risk,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3yrs 5mon,13yrs 5mon,0,0
610057,50728,62489,88.02,70,16760,45,2407,24/06/1981,Self employed,24/10/2018,4,825,1,1,0,0,0,0,300,M-Very High Risk,24,5,1,89742,118760,118760,0,0,0,0,0,0,18856,0,2,2,1yrs 3mon,7yrs 8mon,0,0
627012,33529,61427,60.23,70,16760,45,2399,15/01/1988,Self employed,26/10/2018,4,825,1,1,0,0,0,0,300,M-Very High Risk,16,6,3,41901,115361,115361,0,0,0,0,0,0,16076,0,5,0,0yrs 8mon,4yrs 5mon,0,1
487828,56383,72048,84.67,70,16932,86,2407,01/01/1977,Self employed,03/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
551498,23719,72052,37.47,70,16760,45,2406,27/03/1980,Salaried,30/09/2018,4,825,1,1,0,0,0,0,681,E-Low Risk,28,4,0,296865,382078,363018,0,0,0,0,0,0,10327,0,1,0,1yrs 2mon,4yrs 7mon,1,0
646584,49658,67748,79.71,70,16760,45,2441,01/01/1968,Self employed,31/10/2018,4,825,1,1,0,0,0,0,657,F-Low Risk,1,1,0,399611,500000,500000,0,0,0,0,0,0,100000,0,0,0,1yrs 3mon,1yrs 3mon,0,1
495317,39104,62088,69.26,70,16760,45,2407,02/06/1990,Self employed,07/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
597251,42049,60431,76.12,70,16760,45,2405,30/03/1991,Salaried,22/10/2018,4,825,1,1,1,0,0,0,650,G-Low Risk,2,1,1,106,106,106,0,0,0,0,0,0,1840,0,0,1,2yrs 0mon,3yrs 6mon,0,0
593977,91840,110864,88.22,70,16760,45,2405,24/01/1995,Salaried,21/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
429946,52703,63544,89.7,70,16760,45,2419,08/02/1989,Salaried,09/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
498612,45949,71079,70.34,70,16760,45,2401,22/01/1964,Salaried,10/09/2018,4,825,1,1,0,0,0,0,792,B-Very Low Risk,5,1,0,367959,547589,547589,0,0,0,0,0,0,19271,0,0,0,5yrs 3mon,12yrs 4mon,0,0
652608,48913,62956,84.19,70,16760,45,2407,11/05/1996,Salaried,31/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
458959,33529,60453,61.2,70,16760,45,2407,03/05/1974,Self employed,23/08/2018,4,825,1,1,0,0,0,0,636,G-Low Risk,9,7,1,2137811,2696900,2586479,0,0,0,0,0,0,13744,0,1,0,1yrs 8mon,6yrs 0mon,0,0
469554,44465,56262,85.32,70,16760,45,2410,21/05/1990,Self employed,28/08/2018,4,825,1,1,0,0,0,0,681,E-Low Risk,2,2,0,9142,33000,33000,0,0,0,0,0,0,1354,0,1,1,0yrs 5mon,0yrs 7mon,1,1
448541,51779,66115,84.7,70,16760,45,2405,11/09/1987,Salaried,18/08/2018,4,825,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,1yrs 4mon,1yrs 4mon,1,0
440653,33529,56262,65.76,70,16760,45,2408,16/02/1993,Salaried,16/08/2018,4,825,1,1,0,0,0,0,599,I-Medium Risk,2,1,1,3164,11089,11089,0,0,0,0,0,0,2835,0,0,1,0yrs 6mon,0yrs 6mon,0,0
448907,32294,61134,58.07,70,16760,45,2407,01/01/1987,Salaried,20/08/2018,4,825,1,1,0,0,0,0,300,M-Very High Risk,2,2,1,67622,10000,10000,0,0,0,0,0,0,10380,0,0,1,2yrs 10mon,4yrs 10mon,0,0
437161,45075,63544,77.11,70,16760,45,2441,05/08/1997,,14/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
508812,58457,72381,87.04,70,16760,45,2401,02/07/1981,Salaried,15/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619481,58647,73100,84.82,70,16760,45,2401,12/11/1993,Salaried,25/10/2018,4,825,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,13293,18990,18990,0,0,0,0,0,0,3834,0,1,0,0yrs 4mon,0yrs 7mon,0,0
475153,47453,57605,88.53,70,16760,45,2399,16/06/1993,Self employed,30/08/2018,4,825,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,4775,9550,9550,0,0,0,0,0,0,3083,0,1,0,0yrs 4mon,0yrs 6mon,1,0
475171,58347,72843,85.11,70,16760,45,2401,23/04/1996,Salaried,30/08/2018,4,825,1,1,0,0,0,0,712,D-Very Low Risk,2,1,0,32748,40000,40000,0,0,0,0,0,0,3294,0,2,0,0yrs 5mon,0yrs 6mon,1,0
599636,42245,61427,74.89,70,16760,45,2401,24/09/1981,Salaried,22/10/2018,4,825,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,1071064,1251064,1251064,0,0,0,0,0,0,9734,0,2,0,0yrs 0mon,0yrs 0mon,1,0
589089,52703,66607,85.58,70,16760,45,2399,25/09/1986,Self employed,19/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
467766,44775,58584,83.64,70,16760,45,2411,23/02/1960,Self employed,28/08/2018,4,825,1,1,0,0,0,0,300,M-Very High Risk,2,2,1,428152,512442,512442,0,0,0,0,0,0,1778,0,0,0,0yrs 10mon,0yrs 11mon,0,1
641570,45945,60431,82.74,70,16760,45,2412,25/09/1977,Salaried,30/10/2018,4,825,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 11mon,2yrs 11mon,0,0
624083,36839,65283,61.27,70,16760,45,2408,20/04/1983,Self employed,26/10/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
572026,46049,63958,78.18,70,16760,45,2402,19/11/1980,Salaried,12/10/2018,4,825,1,1,0,0,0,0,444,K-High Risk,9,5,2,1554614,1746099,1746099,0,0,0,0,0,0,16213,0,0,1,2yrs 8mon,4yrs 9mon,0,1
438446,71219,96928,77.27,70,16940,49,2399,13/04/1983,Self employed,14/08/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
545418,38816,67192,63.4,70,16760,45,2441,13/07/1970,Salaried,28/09/2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
556342,52749,66404,85.84,70,16760,45,2408,02/01/1962,Self employed,03/10/2018,4,825,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0,0
608199,56313,74748,80.27,70,16760,45,2401,07/05/1991,Self employed,23/10/2018,4,825,1,1,0,0,0,0,544,J-High Risk,18,8,1,984219,1915449,1915449,0,0,0,0,0,0,13185,0,1,0,1yrs 1mon,3yrs 8mon,0,0
513686,49257,64454,82.54,70,16760,45,2408,12/07/1983,Self employed,18/09/2018,4,825,1,1,0,0,0,0,680,F-Low Risk,8,4,0,27691,46529,46529,0,0,0,0,0,0,6631,0,2,0,0yrs 5mon,1yrs 0mon,0,0
459877,52778,66764,80.88,70,18435,86,2412,02/03/1992,Salaried,23/08/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619003,56713,65402,88.68,70,16689,45,2405,30/08/1967,Self employed,25/10/2018,4,573,1,1,0,0,0,0,462,K-High Risk,11,2,2,1448302,1686000,1686000,0,0,0,0,0,0,10059,0,0,2,1yrs 11mon,5yrs 0mon,0,0
598673,59647,68174,89.48,70,16689,45,2407,03/03/2000,,22/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
578993,79733,177022,45.76,70,18692,67,2412,14/06/1984,Salaried,15/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
527508,52278,60081,89.05,70,16689,45,2412,01/01/1961,Self employed,22/09/2018,4,573,1,1,0,0,0,0,723,D-Very Low Risk,6,3,0,381585,577502,581333,1,1,0,1389264,1465100,1465100,6660,0,1,0,2yrs 6mon,8yrs 9mon,1,0
569076,49278,64954,77.75,70,16689,45,2412,03/07/1972,Self employed,11/10/2018,4,573,1,1,0,0,0,0,652,F-Low Risk,20,4,0,60373,77182,77182,0,0,0,0,0,0,23056,0,4,0,0yrs 9mon,2yrs 1mon,7,1
622212,57459,68174,85.81,70,16689,45,2409,26/06/1973,Salaried,26/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
563960,62913,75652,84.6,70,21465,86,2428,01/06/1998,,08/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
608690,47549,62856,77.16,70,16689,45,2412,31/12/1972,Salaried,23/10/2018,4,573,1,1,0,0,0,0,615,H-Medium Risk,2,2,1,290356,439900,439900,0,0,0,0,0,0,6440,0,1,1,6yrs 0mon,11yrs 10mon,0,0
511273,53503,64272,84.8,70,16689,45,2404,08/08/1972,Self employed,16/09/2018,4,573,1,1,0,0,0,0,698,E-Low Risk,7,2,0,0,68700,19879,0,0,0,0,0,0,8623,0,0,0,0yrs 10mon,1yrs 3mon,0,0
608972,45845,60809,77.29,70,16689,45,2404,18/03/1995,Salaried,23/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
622339,40094,65402,62.69,70,16689,45,2412,12/09/1991,Self employed,26/10/2018,4,573,1,1,0,0,0,0,305,L-Very High Risk,1,0,0,0,0,0,0,0,0,0,0,0,16210,0,0,0,1yrs 0mon,1yrs 0mon,0,1
542168,58713,71685,83.7,70,16689,45,2408,26/04/1990,Self employed,27/09/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
617149,56213,67362,85.36,70,16689,45,2412,25/07/1973,Salaried,25/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609042,50278,60809,84.69,70,16689,45,2414,30/12/1960,Salaried,23/10/2018,4,573,1,1,0,0,0,0,551,J-High Risk,5,3,1,224960,303267,303267,0,0,0,0,0,0,9760,0,1,0,2yrs 11mon,6yrs 6mon,0,0
573760,39139,66420,60.22,70,16689,45,2412,08/07/1991,Salaried,13/10/2018,4,573,1,1,0,0,0,0,300,M-Very High Risk,8,3,1,696595,745990,755617,0,0,0,0,0,0,56224,0,2,0,0yrs 9mon,1yrs 7mon,0,1
555954,50778,66242,78.5,70,16689,45,2416,30/06/1994,Salaried,03/10/2018,4,573,1,1,0,0,0,0,683,E-Low Risk,2,1,0,15524,25069,25069,0,0,0,0,0,0,1658,0,1,0,0yrs 5mon,0yrs 8mon,0,0
573727,57959,66242,89.07,70,16689,45,2404,21/01/1993,Self employed,13/10/2018,4,573,1,1,0,0,0,0,726,D-Very Low Risk,13,2,0,16475,28500,28500,0,0,0,0,0,0,7685,0,1,0,0yrs 4mon,0yrs 8mon,0,0
483450,52778,60953,88.59,70,16689,45,2409,22/07/1982,Salaried,31/08/2018,4,573,1,1,0,0,0,0,499,K-High Risk,17,9,1,1855906,2461932,2469616,0,0,0,0,0,0,9584,0,1,0,1yrs 10mon,8yrs 0mon,1,0
446374,36975,62922,60.39,70,16689,45,2443,01/06/1964,Self employed,18/08/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
534467,45049,66242,69.44,70,16759,45,2407,05/06/1996,Salaried,25/09/2018,4,573,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0yrs 7mon,0yrs 7mon,0,0
452067,46049,66466,70.71,70,18435,86,2412,27/01/1980,Salaried,21/08/2018,4,573,1,1,0,0,0,0,763,B-Very Low Risk,3,1,0,0,21000,21000,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,1yrs 1mon,0,0
546943,45449,73052,63.52,70,16689,45,2404,01/06/1988,Self employed,28/09/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
589854,49278,60081,84.05,70,16689,45,2407,28/07/1985,Salaried,20/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
595703,42094,68174,63.07,70,16689,45,2412,28/10/1963,Salaried,21/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
521349,53203,69933,77.5,70,16689,45,2412,01/05/1979,Self employed,20/09/2018,4,573,1,1,0,0,0,0,743,C-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,1yrs 1mon,1yrs 3mon,0,0
590084,51003,64272,80.91,70,16689,45,2404,04/07/1998,,20/10/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
589403,61647,70364,89.53,70,16689,45,2409,05/11/1977,Salaried,19/10/2018,4,573,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2942,0,0,0,0yrs 8mon,0yrs 8mon,0,0
452825,55713,64043,89,70,16689,45,2412,13/07/1975,Self employed,21/08/2018,4,573,1,1,0,0,0,0,667,F-Low Risk,5,3,0,1178704,1249990,1249990,0,0,0,0,0,0,22772,0,1,0,0yrs 8mon,0yrs 11mon,0,0
455956,54959,70870,79.02,70,18435,86,2414,27/10/1988,Self employed,22/08/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
537394,55713,64272,88.69,70,16689,45,2416,01/06/1979,Self employed,26/09/2018,4,573,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,37401,87000,87000,0,0,0,0,0,0,5423,0,1,0,1yrs 4mon,4yrs 0mon,1,0
427412,42594,58105,74.86,70,16689,45,2404,08/08/1996,Self employed,08/08/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
536237,57713,66420,88.83,70,16689,45,2408,01/06/1976,Salaried,25/09/2018,4,573,1,1,0,0,0,0,651,F-Low Risk,8,1,0,5599,14990,14990,0,0,0,0,0,0,5031,0,0,0,1yrs 0mon,1yrs 6mon,0,0
432600,46995,66919,73.22,70,16932,86,2399,17/04/1997,Salaried,11/08/2018,4,573,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
531565,54959,70956,78.92,70,16689,45,2404,01/01/1982,Self employed,24/09/2018,4,573,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,1yrs 0mon,1yrs 0mon,0,0
446185,51778,67630,78.37,70,16689,45,2401,05/12/1987,Self employed,18/08/2018,4,573,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,100000,100000,100000,0,0,0,0,0,0,4468,0,1,0,0yrs 0mon,0yrs 0mon,1,0
594662,54713,62856,89.09,70,16689,45,2407,14/04/1992,Self employed,21/10/2018,4,573,1,1,0,0,0,0,721,D-Very Low Risk,5,2,0,66144,79098,79098,0,0,0,0,0,0,10841,0,1,0,0yrs 11mon,2yrs 0mon,1,0
446367,42094,62922,68.34,70,16689,45,2412,01/04/1972,Self employed,18/08/2018,4,573,1,1,0,0,0,0,346,L-Very High Risk,1,1,1,46234,100000,100000,0,0,0,0,0,0,1674,0,0,0,4yrs 7mon,4yrs 7mon,0,0
453399,47345,62922,77.08,70,16689,45,2412,20/07/1964,Salaried,21/08/2018,4,573,1,1,0,0,0,0,300,M-Very High Risk,13,4,1,17242,121749,121749,0,0,0,0,0,0,24118,0,1,0,1yrs 1mon,2yrs 1mon,0,1
534295,61413,73052,85.56,70,16689,45,2439,05/08/1972,Salaried,25/09/2018,4,573,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
